n1,rela,n2
阿方索·佩雷斯球场, 所在城市, 西班牙马德里
阿方索·佩雷斯球场, 详细地址1, AvenidaTeresa de Calcuta S/N
阿方索·佩雷斯球场, 详细地址2, 28903  Getafe
阿方索·佩雷斯球场, 启用日期, 1998年8月30日
阿方索·佩雷斯球场, tag, 足球场
阿方索·佩雷斯球场, tag, 足球
阿方索·佩雷斯球场, tag, 体育设施
赫塔菲俱乐部, 主场馆, 阿方索·佩雷斯球场
赫塔菲足球俱乐部迪拜之队, 球场, 阿方索·佩雷斯球场
赫塔菲队, 主场, 阿方索·佩雷斯球场
卡利亚里足球俱乐部, 主场馆, 圣埃利亚球场
卡利亚里足球俱乐部, 主场馆, 圣埃利亚球场
巴塞罗那理事水疗酒店, 周围景观, 诺坎普球场
巴塞罗那足球俱乐部, 主场馆, 诺坎普球场
巴塞罗那足球俱乐部, 主场馆, 诺坎普球场
萨里亚大学酒店, 周围景观, 诺坎普球场
Cardenal Reig, 周围景观, 诺坎普球场
巴塞罗那足球俱乐部, 主场馆, 诺坎普球场
巴萨逆转, 举办地点, 诺坎普球场
帕尔玛足球俱乐部, 主场馆, 塔尔迪尼球场
帕尔玛足球俱乐部, 主场馆, 塔尔迪尼球场
塔尔迪尼球场, 中文名, 塔尔迪尼球场
塔尔迪尼球场, 外文名, Stadio Ennio Tardini
塔尔迪尼球场, 创建时间, 1923年
塔尔迪尼球场, 容纳人数," 29,149人"
塔尔迪尼球场, tag, 足球场
塔尔迪尼球场, tag, 足球
塔尔迪尼球场, tag, 营业场所
塔尔迪尼球场, tag, 地点
塔尔迪尼球场, tag, 体育设施
帕尔玛足球俱乐部, 主场馆, 塔尔迪尼球场
圣地亚哥·伯纳乌球场, 中文名, 圣地亚哥·伯纳乌球场（班拿贝球场）
圣地亚哥·伯纳乌球场, 外文名, Estadio Santiago Bernabéu
圣地亚哥·伯纳乌球场, 别名, 新查马丁球场（1947–1955）
圣地亚哥·伯纳乌球场, 地理位置, 西班牙马德里
圣地亚哥·伯纳乌球场, 拥有者, 皇家马德里足球俱乐部
圣地亚哥·伯纳乌球场, 球场规格, 105m x 68m
圣地亚哥·伯纳乌球场, 落成时间, 1947年12月14日
圣地亚哥·伯纳乌球场, 观众容量, 81044人
圣地亚哥·伯纳乌球场, 亮度, 1.800 lx
圣地亚哥·伯纳乌球场, VIP包厢数量, 245个
圣地亚哥·伯纳乌球场, 地铁, 10号线Santiago Bernabéu站
圣地亚哥·伯纳乌球场, tag, 足球场
圣地亚哥·伯纳乌球场, tag, 地理
圣地亚哥·伯纳乌球场, tag, 地点
圣地亚哥·伯纳乌杯, 举办地点, 圣地亚哥·伯纳乌球场
那不勒斯足球俱乐部, 主场馆, 圣保罗球场
圣保罗球场, 中文名, 圣保罗球场
圣保罗球场, 位于, 意大利那不勒斯西郊
圣保罗球场, 类型, 多用途体育场
圣保罗球场, 仅次于, 圣西罗球场和罗马奥林匹克球场
圣保罗球场, tag, 足球场
圣保罗球场, tag, 足球
圣保罗球场, tag, 地理
圣保罗球场, tag, 地点
圣保罗球场, tag, 体育设施
那不勒斯足球俱乐部, 主场馆, 圣保罗球场
阿诺埃塔球场, 中文名, 阿诺埃塔球场
阿诺埃塔球场, 类型, 多用途球场
阿诺埃塔球场, 地点, 西班牙的圣塞瓦斯蒂安
阿诺埃塔球场, 启用时间, 1993年
阿诺埃塔球场, tag, 足球场
阿诺埃塔球场, tag, 营业场所
阿诺埃塔球场, tag, 地点
阿诺埃塔球场, tag, 体育设施
2006年都灵冬季奥运会, 主体育场, 都灵奥林匹克体育场
都灵奥林匹克体育场, 中文名, 都灵奥林匹克体育场
都灵奥林匹克体育场, 外文名, Torino Olympic
都灵奥林匹克体育场, 用途, 开闭幕式
都灵奥林匹克体育场, 观众座位, 27500
都灵奥林匹克体育场, 前身, 穆纳尔体育场
都灵奥林匹克体育场, 用于, 第20届都灵冬季奥运会
都灵奥林匹克体育场, 位置, 意大利都灵
都灵奥林匹克体育场, 动工, 1933年
都灵奥林匹克体育场, 启用, 1934年
都灵奥林匹克体育场, 重修, 2006年
都灵奥林匹克体育场, 草坪表皮, 草地
都灵奥林匹克体育场, 草坪面积, 105m x 68m
都灵奥林匹克体育场, 使用者, 都灵
都灵奥林匹克体育场, 使用者, 尤文图斯
都灵奥林匹克体育场, tag, 科学百科生命科学分类
都灵奥林匹克体育场, tag, 中国体育学会
都灵奥林匹克体育场, tag, 足球场
都灵奥林匹克体育场, tag, 建筑
都灵奥林匹克体育场, tag, 体育设施
都灵奥林匹克体育场, tag, 体育
毕尔巴鄂竞技足球俱乐部, 主场馆, 新圣马梅斯球场
新圣马梅斯球场, 中文名, 新圣马梅斯球场
新圣马梅斯球场, 外文名, San Mamés Barria
新圣马梅斯球场, 容纳人数, 53289
新圣马梅斯球场, 所属俱乐部, 毕尔巴鄂竞技
Domus Trenno, 周围景观, 圣西罗球场
AC米兰足球俱乐部, 主场馆, 圣西罗球场
圣西罗菲耶拉星级旅馆, 周围景观, 圣西罗球场
哈勃酒店, 周围景观, 圣西罗球场
AC米兰足球俱乐部, 主场馆, 圣西罗球场
博诺拉酒店, 周围景观, 圣西罗球场
2015-2016赛季欧洲冠军联赛, 决赛场地, 圣西罗球场
Veniero Halldis Apartment, 周围景观, 圣西罗球场
切维尔腾帕住宿加早餐酒店, 周围景观, 圣西罗球场
B&B Atmosfera Di Stagione, 周围景观, 圣西罗球场
席尔巴酒店, 周围景观, 圣西罗球场
米兰露营村酒店, 周围景观, 圣西罗球场
Conca - De Amicis Halldis Apartments, 周围景观, 圣西罗球场
阿科德拉佩斯临时住所旅馆, 周围景观, 圣西罗球场
斯科摩罗B&B酒店, 周围景观, 圣西罗球场
勒城市海洋住宿酒店, 周围景观, 圣西罗球场
米兰展会克利马酒店, 周围景观, 圣西罗球场
门兴格拉德巴赫队, 主场, 普鲁士公园球场
门兴格拉德巴赫足球俱乐部, 主场馆, 普鲁士公园球场
沃尔夫斯堡足球俱乐部, 主场馆, 大众竞技球场
大众竞技球场, 中文名, 大众竞技球场
大众竞技球场, 位于, 德国沃尔夫斯堡
大众竞技球场, 类型, 多用途体育场
大众竞技球场, 主场, 德甲球队沃尔夫斯堡
大众竞技球场, tag, 足球场
大众竞技球场, tag, 足球
大众竞技球场, tag, 地理
大众竞技球场, tag, 地点
大众竞技球场, tag, 体育设施
西格里竞技球场, 中文名, 西格里竞技球场
西格里竞技球场, 外文名, Augsburg Arena
西格里竞技球场, 作用, 举行足球赛事
西格里竞技球场, 可容观众, 30660名观众
西格里竞技球场, tag, 体育设施
傲赴沙尔克球场, 中文名, 傲赴沙尔克球场
傲赴沙尔克球场, 性质, 沙尔克04足球俱乐部主场
傲赴沙尔克球场, 投资金额, 1.91亿欧元
傲赴沙尔克球场, 投入使用, 2001年8月
傲赴沙尔克球场, tag, 足球场
傲赴沙尔克球场, tag, 足球
傲赴沙尔克球场, tag, 街区路
傲赴沙尔克球场, tag, 地点
傲赴沙尔克球场, tag, 体育设施
傲赴沙尔克球场, tag, 体育
王子公园球场, 中文名, 王子公园球场
王子公园球场, 外文名, Parc des Princes
王子公园球场, 建立时间, 1972年
王子公园球场, 容纳观众人数, 48527人
王子公园球场, tag, 足球场
王子公园球场, tag, 地点
王子公园球场, tag, 体育设施
王子公园球场, tag, 体育
巴黎圣日耳曼足球俱乐部, 主场馆, 王子公园球场
1984年法国欧洲杯, 决赛场地, 王子公园球场
1960年法国欧洲杯, 决赛场地, 王子公园球场
慕尼黑安联球场, 中文名, 慕尼黑安联球场
慕尼黑安联球场, 外文名, Allianz Arena
慕尼黑安联球场, 位置, 德国巴伐利亚州慕尼黑
慕尼黑安联球场, 施工时间, 2002年10月21日至2005年4月30日
慕尼黑安联球场, 建设费用, 3亿4000万欧元
慕尼黑安联球场, 建筑师, Herzog & de MeuronArupSpor
慕尼黑安联球场, 揭幕时间, 2005年5月31日
慕尼黑安联球场, 设计师, 赫尔佐格
慕尼黑安联球场, 容量, 75000人（洲际赛事71000人）
慕尼黑安联球场, 主场球队, 拜仁慕尼黑足球俱乐部
慕尼黑安联球场, 最佳游玩季节," 9,10月最适宜"
慕尼黑安联球场, 建议游玩时长, 3--4小时
慕尼黑安联球场, 开放时间, 11:00—17:30
慕尼黑安联球场, 门票价格, 成人10欧
慕尼黑安联球场, 门票价格, 学生9欧
慕尼黑安联球场, tag, 足球场
慕尼黑安联球场, tag, 地理
慕尼黑安联球场, tag, 地点
慕尼黑安联球场, tag, 体育设施
拜仁慕尼黑足球俱乐部, 主场馆, 慕尼黑安联球场
拜仁慕尼黑足球俱乐部, 主场馆, 慕尼黑安联球场
拜耳球场, 中文名, 拜耳球场
拜耳球场, 时间, 1958年
拜耳球场, 地位, 德甲拜耳勒沃库森俱乐部的主场
拜耳球场, 国家, 德国
拜耳球场, tag, 足球场
拜耳球场, tag, 足球
拜耳球场, tag, 地点
拜耳球场, tag, 体育设施
拜耳球场, tag, 体育
霍芬海姆足球俱乐部, 主场馆, 莱茵·内卡竞技球场
西格纳尔·伊杜纳公园球场, 中文名, 伊杜纳信号公园球场
西格纳尔·伊杜纳公园球场, 德文名, Signal Iduna Park
西格纳尔·伊杜纳公园球场, 所在地, 德国北威州多特蒙德市
西格纳尔·伊杜纳公园球场, 所属球队, 多特蒙德
西格纳尔·伊杜纳公园球场, 别称, 威斯特法伦球场
西格纳尔·伊杜纳公园球场, 最佳游玩季节, 全年
西格纳尔·伊杜纳公园球场, 建议游玩时长, 2~3小时
西格纳尔·伊杜纳公园球场, 开放时间, 不固定
西格纳尔·伊杜纳公园球场, tag, 足球场
西格纳尔·伊杜纳公园球场, tag, 足球
西格纳尔·伊杜纳公园球场, tag, 地理
西格纳尔·伊杜纳公园球场, tag, 地点
西格纳尔·伊杜纳公园球场, tag, 体育设施
西格纳尔·伊杜纳公园球场, tag, 体育组织
弗赖堡足球俱乐部, 主场馆, 黑森林球场
韦洛德罗姆球场, 中文名, 韦洛德罗姆球场
韦洛德罗姆球场, 外文名, Stade Vélodrome
韦洛德罗姆球场, 位置, 马赛
韦洛德罗姆球场, 容纳人数, 67394
韦洛德罗姆球场, 所属俱乐部, 马赛
韦洛德罗姆球场, tag, 足球场
韦洛德罗姆球场, tag, 足球
韦洛德罗姆球场, tag, 地点
韦洛德罗姆球场, tag, 体育设施
韦洛德罗姆球场, tag, 体育
雷恩足球俱乐部, 主场馆, 罗阿宗公园球场
柏林塔镜温特斯酒店, 周围景观, 柏林奥林匹克体育场
柏林赫塔足球俱乐部, 主场馆, 柏林奥林匹克体育场
柏林奥林匹克体育场, 中文名, 柏林奥林匹克体育场
柏林奥林匹克体育场, 外文名, Olympiastadion Berlin
柏林奥林匹克体育场, 时间, 1931年5月
柏林奥林匹克体育场, 地点, 柏林
柏林奥林匹克体育场, 足球俱乐部, 柏林赫塔
柏林奥林匹克体育场, 座位数, 约75000
柏林奥林匹克体育场, 运动会, 1936年夏季奥林匹克运动会
柏林奥林匹克体育场, 草坪面积, 112000平方米
柏林奥林匹克体育场, 最佳游玩季节, 5月至9月
柏林奥林匹克体育场, 建议游玩时长, 2小时
柏林奥林匹克体育场, tag, 科学百科生命科学分类
柏林奥林匹克体育场, tag, 中国体育学会
柏林奥林匹克体育场, tag, 足球场
柏林奥林匹克体育场, tag, 足球
柏林奥林匹克体育场, tag, 旅游
柏林奥林匹克体育场, tag, 体育设施
柏林奥林匹克体育场, tag, 体育
9秒58, 地点, 柏林奥林匹克体育场
森城柏林斯潘多酒店, 周围景观, 柏林奥林匹克体育场
宜必思柏林斯潘道酒店, 周围景观, 柏林奥林匹克体育场
Ferienwohnung Spandau, 周围景观, 柏林奥林匹克体育场
林登乌法酒店, 周围景观, 柏林奥林匹克体育场
塞纳旅馆, 周围景观, 柏林奥林匹克体育场
2014-15赛季欧洲冠军联赛, 决赛场地, 柏林奥林匹克体育场
Luxdays Apartments Berlin, 周围景观, 柏林奥林匹克体育场
施潘道老城酒店, 周围景观, 柏林奥林匹克体育场
坎多威塔酒店, 周围景观, 柏林奥林匹克体育场
斯特柏林酒店, 周围景观, 柏林奥林匹克体育场
科尔克公寓酒店, 周围景观, 柏林奥林匹克体育场
皮埃尔-莫鲁瓦球场, 中文名, 皮埃尔-莫鲁瓦球场
皮埃尔-莫鲁瓦球场, 地点, 法国
皮埃尔-莫鲁瓦球场, 时间, 1976年
皮埃尔-莫鲁瓦球场, 属性, 里尔足球俱乐部的主场
皮埃尔-莫鲁瓦球场, tag, 地理
2013苏打绿上海演唱会, 演出场馆, 虹口足球场
虹口足球场, 中文名称, 虹口足球场
虹口足球场, 外文名称, Hongkou Football Stadium
虹口足球场, 类别, 专业足球场
虹口足球场, 地点, 中国上海虹口区东江湾路444号
虹口足球场, 竣工时间, 1999年2月22日
虹口足球场, 开放时间, 1999年3月14日
虹口足球场, 容量," 35,000人"
虹口足球场, 所有者, 上海市人民政府
虹口足球场, 运营单位, 上海长远集团
虹口足球场, 原名, 虹口体育场
虹口足球场, 主场球队, 上海绿地申花足球俱乐部
虹口足球场, tag, 足球场
虹口足球场, tag, 足球
虹口足球场, tag, 组织机构
虹口足球场, tag, 建筑
虹口足球场, tag, 地点
虹口足球场, tag, 体育设施
虹口足球场, tag, 体育
2012五月天演唱会上海站, 地点, 虹口足球场
2010罗志祥上海演唱会, 地点, 虹口足球场
2012第八届酒节, 地址, 虹口足球场
2010东亚群星演唱会, 场馆, 虹口足球场
广中路街道, 著名景点, 虹口足球场
上海银玥湾酒店, 附近景点, 虹口足球场
虹口足球场站, 中文名, 虹口足球场站
虹口足球场站, 外文名, Hongkou Football Stadium Station
虹口足球场站, 车站位置, 上海虹口区东江湾路虹口足球场
虹口足球场站, 所属线路," 上海轨道交通3号线,8号线"
虹口足球场站, 站台形式1, 高架侧式站台(3号线)
虹口足球场站, 站台形式2, 地下岛式站台(8号线)
虹口足球场站, 站厅形式, 整体式站厅/整体式站厅
虹口足球场站, 换乘, 通道换乘
虹口足球场站, 出入口数量, 7
虹口足球场站, tag, 车站
虹口足球场站, tag, 地点
2013陶喆上海演唱会, 演出场馆, 虹口足球场
欧阳路街道, 著名景点, 虹口足球场
虹口广场, 所属商圈, 虹口足球场
圣玛丽球场, 中文名, 圣玛莉球场
圣玛丽球场, 外文名, St. Mary's Stadium
圣玛丽球场, 全名, 友诚圣玛莉球场
圣玛丽球场, 类型, 球场
圣玛丽球场, tag, 足球场
圣玛丽球场, tag, 足球
圣玛丽球场, tag, 地理
圣玛丽球场, tag, 地点
圣玛丽球场, tag, 体育设施
朱塞佩·梅阿查球场, 中文名, 朱塞佩·梅阿查球场
朱塞佩·梅阿查球场, 外文名, Stadio Giuseppe Meazza
朱塞佩·梅阿查球场, 别名, 圣西罗球场（San Siro）
朱塞佩·梅阿查球场, 地理位置, 意大利米兰圣西罗区
朱塞佩·梅阿查球场, 拥有者, 米兰市政府
朱塞佩·梅阿查球场, 球场规格, 105m x 68m
朱塞佩·梅阿查球场, 落成时间, 1926年9月19日
朱塞佩·梅阿查球场, 观众容量, 80018人
朱塞佩·梅阿查球场, tag, 足球场
朱塞佩·梅阿查球场, tag, 体育人物
朱塞佩·梅阿查球场, tag, 体育
兰斯足球俱乐部, 主场馆, 奥古斯特德洛纳体育场
兰斯足球俱乐部, 主场馆, 奥古斯特德洛纳体育场
埃兰路球场, 中文名, 埃兰路球场
埃兰路球场, 外文名, Elland Road
埃兰路球场, 类型, 专业足球场
埃兰路球场, 所在地, 英格兰西约克郡利兹市比斯顿
埃兰路球场, 竣工时间, 1897年
埃兰路球场, 所属球队, 利兹联
埃兰路球场, 球场面积, 105m × 68m
埃兰路球场, tag, 足球场
埃兰路球场, tag, 足球
埃兰路球场, tag, 地理
埃兰路球场, tag, 地点
埃兰路球场, tag, 体育设施
利兹联足球俱乐部, 主场馆, 埃兰路球场
2014年南京青年奥林匹克运动会, 主会场, 南京奥林匹克体育中心
南京奥林匹克体育中心, 中文名, 南京奥林匹克体育中心
南京奥林匹克体育中心, 外文名, Nanjing Olympic Sports Center
南京奥林匹克体育中心, 类别, 国家级综合体育中心
南京奥林匹克体育中心, 地址, 南京市建邺区
南京奥林匹克体育中心, 总投资, 40亿元
南京奥林匹克体育中心, 占地面积, 89.7万平方米
南京奥林匹克体育中心, 建筑面积, 40万平方米
南京奥林匹克体育中心, 曾办赛事, 十运会
南京奥林匹克体育中心, 曾办赛事, 南京亚青会
南京奥林匹克体育中心, 曾办赛事, 南京青奥会
南京奥林匹克体育中心, tag, 足球场
南京奥林匹克体育中心, tag, 组织机构
南京奥林匹克体育中心, tag, 体育设施
南京奥林匹克体育中心, tag, 体育
南京奥林匹克体育中心, 中文名, 南京奥林匹克体育中心
南京奥林匹克体育中心, 外文名, Nanjing Olympic Sports Center
南京奥林匹克体育中心, 类别, 国家级综合体育中心
南京奥林匹克体育中心, 地址, 南京市建邺区
南京奥林匹克体育中心, 总投资, 40亿元
南京奥林匹克体育中心, 占地面积, 89.7万平方米
南京奥林匹克体育中心, 建筑面积, 40万平方米
南京奥林匹克体育中心, 曾办赛事, 十运会
南京奥林匹克体育中心, 曾办赛事, 南京亚青会
南京奥林匹克体育中心, 曾办赛事, 南京青奥会
南京奥林匹克体育中心, tag, 足球场
南京奥林匹克体育中心, tag, 组织机构
南京奥林匹克体育中心, tag, 体育设施
南京奥林匹克体育中心, tag, 体育
中华人民共和国第十届运动会, 主赛场, 南京奥林匹克体育中心
2014年南京青年奥林匹克运动会开幕式, 举办地点, 南京奥林匹克体育中心
南京奥林匹克体育中心建设撷英, 书名, 南京奥林匹克体育中心建设撷英
南京奥林匹克体育中心建设撷英, 作者, 张大强
南京奥林匹克体育中心建设撷英, ISBN, 7564109378
南京奥林匹克体育中心建设撷英, ISBN, 9787564109370
南京奥林匹克体育中心建设撷英, 页数, 509页
